# Distance(km)    Depth(km)    Pressure(bar)    Vs(km/s)
2526.662351    102.500000    34680.142000    4.572820
2570.830065    102.500000    34680.142000    4.568670
2614.997811    102.500000    34680.142000    4.584370
2659.165648    102.500000    34680.142000    4.612130
2663.027537    102.500000    34680.142000    4.568050
22.144511    103.000000    34840.685600    nan
66.433551    103.000000    34840.685600    nan
110.722646    103.000000    34840.685600    nan
155.011833    103.000000    34840.685600    nan
199.301148    103.000000    34840.685600    nan
247.434266    103.000000    34840.685600    nan
291.712722    103.000000    34840.685600    nan
335.991046    103.000000    34840.685600    nan
380.269277    103.000000    34840.685600    nan
424.547455    103.000000    34840.685600    nan
468.825618    103.000000    34840.685600    nan
513.103805    103.000000    34840.685600    nan
557.382054    103.000000    34840.685600    nan
601.660404    103.000000    34840.685600    nan
645.938894    103.000000    34840.685600    nan
694.054920    103.000000    34840.685600    4.440980
738.320277    103.000000    34840.685600    4.468800
782.585522    103.000000    34840.685600    4.465680
826.850697    103.000000    34840.685600    4.476630
871.115844    103.000000    34840.685600    4.475720
915.381002    103.000000    34840.685600    4.469920
959.646214    103.000000    34840.685600    4.459900
1003.911520    103.000000    34840.685600    4.434830
1048.176963    103.000000    34840.685600    4.391740
1052.028010    103.000000    34840.685600    4.379290
1096.278320    103.000000    34840.685600    4.341240
1140.528479    103.000000    34840.685600    4.321140
1184.778531    103.000000    34840.685600    4.298270
1229.028520    103.000000    34840.685600    4.261810
1273.278491    103.000000    34840.685600    4.254460
1317.528487    103.000000    34840.685600    4.264180
1361.778553    103.000000    34840.685600    4.275350
1406.028733    103.000000    34840.685600    4.274730
1454.120281    103.000000    34840.685600    4.284180
1498.353139    103.000000    34840.685600    4.236470
1542.585877    103.000000    34840.685600    4.213960
1586.818542    103.000000    34840.685600    4.224480
1631.051181    103.000000    34840.685600    4.251340
1675.283842    103.000000    34840.685600    4.290890
1719.516573    103.000000    34840.685600    4.344290
1763.749420    103.000000    34840.685600    4.398640
1767.605696    103.000000    34840.685600    4.386280
1811.819174    103.000000    34840.685600    4.417040
1856.032495    103.000000    34840.685600    4.426490
1900.245710    103.000000    34840.685600    4.439240
1944.458870    103.000000    34840.685600    4.446200
1988.672027    103.000000    34840.685600    4.455030
2032.885231    103.000000    34840.685600    4.473690
2077.098534    103.000000    34840.685600    4.502570
2121.311988    103.000000    34840.685600    4.542200
2125.152738    103.000000    34840.685600    4.521720
2169.344426    103.000000    34840.685600    4.565500
2213.536001    103.000000    34840.685600    4.603350
2257.727519    103.000000    34840.685600    4.620430
2301.919035    103.000000    34840.685600    4.620970
2346.110604    103.000000    34840.685600    4.599450
2390.302282    103.000000    34840.685600    4.581680
2434.494123    103.000000    34840.685600    4.577470
2394.158800    103.000000    34840.685600    4.574660
2438.326779    103.000000    34840.685600    4.577620
2482.494609    103.000000    34840.685600    4.578270
2526.662351    103.000000    34840.685600    4.573890
2570.830065    103.000000    34840.685600    4.569320
2614.997811    103.000000    34840.685600    4.584210
2659.165648    103.000000    34840.685600    4.610840
2663.027537    103.000000    34840.685600    4.567460
22.144511    103.500000    35001.229200    nan
66.433551    103.500000    35001.229200    nan
110.722646    103.500000    35001.229200    nan
155.011833    103.500000    35001.229200    nan
199.301148    103.500000    35001.229200    nan
247.434266    103.500000    35001.229200    nan
291.712722    103.500000    35001.229200    nan
335.991046    103.500000    35001.229200    nan
380.269277    103.500000    35001.229200    nan
424.547455    103.500000    35001.229200    nan
468.825618    103.500000    35001.229200    nan
513.103805    103.500000    35001.229200    nan
557.382054    103.500000    35001.229200    nan
601.660404    103.500000    35001.229200    nan
645.938894    103.500000    35001.229200    nan
694.054920    103.500000    35001.229200    4.440640
738.320277    103.500000    35001.229200    4.468780
782.585522    103.500000    35001.229200    4.465780
826.850697    103.500000    35001.229200    4.477060
871.115844    103.500000    35001.229200    4.476520
915.381002    103.500000    35001.229200    4.471140
959.646214    103.500000    35001.229200    4.461650
1003.911520    103.500000    35001.229200    4.437240
1048.176963    103.500000    35001.229200    4.394550
1052.028010    103.500000    35001.229200    4.380970
1096.278320    103.500000    35001.229200    4.343670
1140.528479    103.500000    35001.229200    4.323650
1184.778531    103.500000    35001.229200    4.301180
1229.028520    103.500000    35001.229200    4.265580
1273.278491    103.500000    35001.229200    4.258340
1317.528487    103.500000    35001.229200    4.268700
1361.778553    103.500000    35001.229200    4.279240
1406.028733    103.500000    35001.229200    4.278030
1454.120281    103.500000    35001.229200    4.285380
1498.353139    103.500000    35001.229200    4.237790
1542.585877    103.500000    35001.229200    4.215280
1586.818542    103.500000    35001.229200    4.225960
1631.051181    103.500000    35001.229200    4.252770
1675.283842    103.500000    35001.229200    4.292390
1719.516573    103.500000    35001.229200    4.345940
1763.749420    103.500000    35001.229200    4.400560
1767.605696    103.500000    35001.229200    4.387860
1811.819174    103.500000    35001.229200    4.418650
1856.032495    103.500000    35001.229200    4.428140
1900.245710    103.500000    35001.229200    4.440810
1944.458870    103.500000    35001.229200    4.447560
1988.672027    103.500000    35001.229200    4.456170
2032.885231    103.500000    35001.229200    4.474770
2077.098534    103.500000    35001.229200    4.503590
2121.311988    103.500000    35001.229200    4.543060
2125.152738    103.500000    35001.229200    4.522680
2169.344426    103.500000    35001.229200    4.566250
2213.536001    103.500000    35001.229200    4.604000
2257.727519    103.500000    35001.229200    4.621010
2301.919035    103.500000    35001.229200    4.621600
2346.110604    103.500000    35001.229200    4.600040
2390.302282    103.500000    35001.229200    4.582270
2434.494123    103.500000    35001.229200    4.578490
2394.158800    103.500000    35001.229200    4.575750
2438.326779    103.500000    35001.229200    4.578810
2482.494609    103.500000    35001.229200    4.579670
2526.662351    103.500000    35001.229200    4.575440
2570.830065    103.500000    35001.229200    4.570580
2614.997811    103.500000    35001.229200    4.584690
2659.165648    103.500000    35001.229200    4.610530
2663.027537    103.500000    35001.229200    4.567480
22.144511    104.000000    35161.772800    nan
66.433551    104.000000    35161.772800    nan
110.722646    104.000000    35161.772800    nan
155.011833    104.000000    35161.772800    nan
199.301148    104.000000    35161.772800    nan
247.434266    104.000000    35161.772800    nan
291.712722    104.000000    35161.772800    nan
335.991046    104.000000    35161.772800    nan
380.269277    104.000000    35161.772800    nan
424.547455    104.000000    35161.772800    nan
468.825618    104.000000    35161.772800    nan
513.103805    104.000000    35161.772800    nan
557.382054    104.000000    35161.772800    nan
601.660404    104.000000    35161.772800    nan
645.938894    104.000000    35161.772800    nan
694.054920    104.000000    35161.772800    4.441250
738.320277    104.000000    35161.772800    4.469310
782.585522    104.000000    35161.772800    4.466400
826.850697    104.000000    35161.772800    4.477800
871.115844    104.000000    35161.772800    4.477340
915.381002    104.000000    35161.772800    4.472270
959.646214    104.000000    35161.772800    4.463060
1003.911520    104.000000    35161.772800    4.439510
1048.176963    104.000000    35161.772800    4.397610
1052.028010    104.000000    35161.772800    4.382780
1096.278320    104.000000    35161.772800    4.346250
1140.528479    104.000000    35161.772800    4.326960
1184.778531    104.000000    35161.772800    4.304840
1229.028520    104.000000    35161.772800    4.269970
1273.278491    104.000000    35161.772800    4.261840
1317.528487    104.000000    35161.772800    4.271750
1361.778553    104.000000    35161.772800    4.281900
1406.028733    104.000000    35161.772800    4.280590
1454.120281    104.000000    35161.772800    4.286990
1498.353139    104.000000    35161.772800    4.240100
1542.585877    104.000000    35161.772800    4.218070
1586.818542    104.000000    35161.772800    4.228560
1631.051181    104.000000    35161.772800    4.254990
1675.283842    104.000000    35161.772800    4.294330
1719.516573    104.000000    35161.772800    4.347840
1763.749420    104.000000    35161.772800    4.402750
1767.605696    104.000000    35161.772800    4.389910
1811.819174    104.000000    35161.772800    4.421100
1856.032495    104.000000    35161.772800    4.430550
1900.245710    104.000000    35161.772800    4.442870
1944.458870    104.000000    35161.772800    4.449110
1988.672027    104.000000    35161.772800    4.457460
2032.885231    104.000000    35161.772800    4.476000
2077.098534    104.000000    35161.772800    4.504810
2121.311988    104.000000    35161.772800    4.544110
2125.152738    104.000000    35161.772800    4.523870
2169.344426    104.000000    35161.772800    4.567360
2213.536001    104.000000    35161.772800    4.604920
2257.727519    104.000000    35161.772800    4.621770
2301.919035    104.000000    35161.772800    4.622280
2346.110604    104.000000    35161.772800    4.600760
2390.302282    104.000000    35161.772800    4.583120
2434.494123    104.000000    35161.772800    4.579790
2394.158800    104.000000    35161.772800    4.576940
2438.326779    104.000000    35161.772800    4.580080
2482.494609    104.000000    35161.772800    4.581030
2526.662351    104.000000    35161.772800    4.576650
2570.830065    104.000000    35161.772800    4.571250
2614.997811    104.000000    35161.772800    4.584830
2659.165648    104.000000    35161.772800    4.609830
2663.027537    104.000000    35161.772800    4.567390
22.144511    104.500000    35322.316400    nan
66.433551    104.500000    35322.316400    nan
110.722646    104.500000    35322.316400    nan
155.011833    104.500000    35322.316400    nan
199.301148    104.500000    35322.316400    nan
247.434266    104.500000    35322.316400    nan
291.712722    104.500000    35322.316400    nan
335.991046    104.500000    35322.316400    nan
380.269277    104.500000    35322.316400    nan
424.547455    104.500000    35322.316400    nan
468.825618    104.500000    35322.316400    nan
513.103805    104.500000    35322.316400    nan
557.382054    104.500000    35322.316400    nan
601.660404    104.500000    35322.316400    nan
645.938894    104.500000    35322.316400    nan
694.054920    104.500000    35322.316400    4.441430
738.320277    104.500000    35322.316400    4.469660
782.585522    104.500000    35322.316400    4.467070
826.850697    104.500000    35322.316400    4.478730
871.115844    104.500000    35322.316400    4.478530
915.381002    104.500000    35322.316400    4.473680
959.646214    104.500000    35322.316400    4.464780
1003.911520    104.500000    35322.316400    4.441790
